station_id,station_name,obs_time,latitude_wgs84,longitude_wgs84,latitude_twd67,longitude_twd67,altitude,county_name,town_name,county_code,town_code,weather,visibility_description,sunshine_duration,precipitation,wind_direction,wind_speed,air_temperature,relative_humidity,air_pressure,uv_index,max_10min_wind_speed,max_10min_wind_direction,max_10min_wind_time,peak_gust_speed,peak_gust_wind_direction,peak_gust_time,daily_high_temperature,daily_high_temperature_time,daily_low_temperature,daily_low_temperature_time
G2P820,鳳山農試,2026-07-02T10:30:00+08:00,22.646611,120.356083,22.648354,120.34801,37.0,高雄市,鳳山區,64000,64000120,晴,,,0.0,210.0,1.2,32.4,64.0,,,2.3,140.0,2026-07-02T09:52:00+08:00,4.7,140.0,2026-07-02T09:47:00+08:00,34.1,2026-07-02T09:53:00+08:00,26.7,2026-07-02T05:26:00+08:00
B2Q810,恆春畜試,2026-07-02T10:30:00+08:00,21.945583,120.802167,21.947348,120.794139,20.0,屏東縣,恆春鎮,10013,10013040,多雲,,,7.0,110.0,2.9,29.8,78.0,,,4.7,130.0,2026-07-02T09:44:00+08:00,10.1,160.0,2026-07-02T09:43:00+08:00,30.9,2026-07-02T09:31:00+08:00,25.1,2026-07-02T04:54:00+08:00
72T250,花蓮農改,2026-07-02T10:30:00+08:00,23.975222,121.563889,23.977028,121.555752,36.0,花蓮縣,吉安鄉,10015,10015050,晴,,,0.0,170.0,0.8,34.2,57.0,,,1.6,220.0,2026-07-02T09:34:00+08:00,4.9,240.0,2026-07-02T09:31:00+08:00,34.6,2026-07-02T10:00:00+08:00,24.8,2026-07-02T04:54:00+08:00
E2H360,蓮華池,2026-07-02T10:30:00+08:00,23.918333,120.885278,23.920106,120.877136,681.0,南投縣,魚池鄉,10008,10008090,晴,,,0.0,,,29.5,66.0,,,,,,,,,29.9,2026-07-02T09:24:00+08:00,22.4,2026-07-02T05:38:00+08:00
72HA00,埔里分場,2026-07-02T10:30:00+08:00,23.903208,120.963364,23.904982,120.955222,628.0,南投縣,魚池鄉,10008,10008090,晴,,,,,,,,,,,,,,,,,,,
U2HA30,臺大和社,2026-07-02T10:30:00+08:00,23.590856,120.888864,23.592633,120.880744,772.0,南投縣,信義鄉,10008,10008120,晴,,,0.0,80.0,0.5,30.6,71.0,,,1.1,100.0,2026-07-02T09:49:00+08:00,2.8,120.0,2026-07-02T09:46:00+08:00,30.7,2026-07-02T10:26:00+08:00,20.2,2026-07-02T05:52:00+08:00
U2HA40,臺大內茅埔,2026-07-02T10:30:00+08:00,23.689722,120.851117,23.691497,120.842992,507.0,南投縣,信義鄉,10008,10008120,晴,,,0.0,300.0,0.6,31.2,65.0,,,1.4,360.0,2026-07-02T09:06:00+08:00,4.0,20.0,2026-07-02T09:55:00+08:00,32.7,2026-07-02T10:25:00+08:00,22.5,2026-07-02T05:54:00+08:00
G2M350,溪口農場,2026-07-02T10:30:00+08:00,23.58565,120.408111,23.587406,120.399994,26.0,嘉義縣,溪口鄉,10010,10010060,多雲,,,0.0,260.0,1.9,32.8,66.0,,,1.6,320.0,2026-07-02T09:08:00+08:00,3.1,270.0,2026-07-02T09:20:00+08:00,32.8,2026-07-02T10:29:00+08:00,26.7,2026-07-02T03:11:00+08:00
E2K600,四湖植物園,2026-07-02T10:30:00+08:00,23.676986,120.163433,23.678718,120.155296,11.0,雲林縣,四湖鄉,10009,10009180,晴,,,0.0,310.0,1.5,31.6,87.0,,,1.5,290.0,2026-07-02T09:52:00+08:00,3.5,280.0,2026-07-02T09:48:00+08:00,31.8,2026-07-02T10:25:00+08:00,27.4,2026-07-02T02:27:00+08:00
G2F820,農業試驗所,2026-07-02T10:30:00+08:00,24.031261,120.688133,24.033022,120.679986,90.0,臺中市,霧峰區,66000,66000260,多雲,,,,,,,,,,,,,,,,,,,
72M700,嘉義分場,2026-07-02T10:30:00+08:00,23.416869,120.283061,23.418608,120.274941,14.0,嘉義縣,鹿草鄉,10010,10010110,晴,,,0.0,290.0,2.5,31.7,64.0,,,2.1,240.0,2026-07-02T09:58:00+08:00,3.3,240.0,2026-07-02T09:55:00+08:00,33.1,2026-07-02T09:02:00+08:00,26.7,2026-07-02T04:06:00+08:00
72N240,七股研究中心,2026-07-02T10:30:00+08:00,23.081672,120.062894,23.083472,120.054792,2.0,臺南市,七股區,67000,67000150,晴,,,0.0,280.0,1.2,32.0,73.0,,,2.4,300.0,2026-07-02T09:35:00+08:00,3.4,310.0,2026-07-02T09:34:00+08:00,32.3,2026-07-02T10:07:00+08:00,28.2,2026-07-02T04:09:00+08:00
42HA10,萬大發電廠,2026-07-02T10:30:00+08:00,23.978875,121.139639,23.980611,121.131497,1000.0,南投縣,仁愛鄉,10008,10008130,晴,,,0.0,120.0,0.3,,,,,1.5,330.0,2026-07-02T09:56:00+08:00,3.0,330.0,2026-07-02T09:34:00+08:00,,,,
12Q970,東港工作站,2026-07-02T10:30:00+08:00,22.479997,120.466058,22.481778,120.458017,16.0,屏東縣,東港鎮,10013,10013030,多雲,,,,180.0,5.2,30.8,74.0,,,3.6,200.0,2026-07-02T09:53:00+08:00,6.8,200.0,2026-07-02T09:57:00+08:00,33.7,2026-07-02T09:23:00+08:00,27.0,2026-07-02T05:17:00+08:00
12J990,口湖工作站,2026-07-02T10:30:00+08:00,23.589978,120.180394,23.591722,120.172281,10.0,雲林縣,口湖鄉,10009,10009190,晴,,,0.0,290.0,2.9,30.4,79.0,,,2.3,280.0,2026-07-02T09:46:00+08:00,4.4,270.0,2026-07-02T09:37:00+08:00,31.0,2026-07-02T08:40:00+08:00,27.3,2026-07-02T00:59:00+08:00
12Q980,恆春工作站,2026-07-02T10:30:00+08:00,22.079678,120.714425,22.081478,120.706406,16.0,屏東縣,車城鄉,10013,10013230,多雲,,,3.5,110.0,4.1,30.0,81.0,,,4.3,100.0,2026-07-02T09:14:00+08:00,8.0,90.0,2026-07-02T09:38:00+08:00,30.6,2026-07-02T10:24:00+08:00,26.4,2026-07-02T04:55:00+08:00
V2K610,大庄合作社,2026-07-02T10:30:00+08:00,23.8068,120.367939,23.80855,120.359808,23.0,雲林縣,二崙鄉,10009,10009110,多雲,,,0.0,290.0,3.2,31.4,79.0,,,2.1,290.0,2026-07-02T09:47:00+08:00,4.7,320.0,2026-07-02T09:55:00+08:00,31.6,2026-07-02T09:55:00+08:00,27.2,2026-07-02T03:08:00+08:00
V2K620,麥寮合作社,2026-07-02T10:30:00+08:00,23.753836,120.294783,23.755583,120.286657,9.0,雲林縣,麥寮鄉,10009,10009130,晴,,,0.0,330.0,2.9,30.1,83.0,,,2.4,290.0,2026-07-02T09:53:00+08:00,4.1,290.0,2026-07-02T09:44:00+08:00,31.3,2026-07-02T09:44:00+08:00,26.6,2026-07-02T03:01:00+08:00
E2S980,太麻里(1),2026-07-02T10:30:00+08:00,22.598922,120.980044,22.600724,120.971991,100.0,臺東縣,太麻里鄉,10014,10014090,多雲,,,0.0,70.0,0.6,32.6,71.0,,,0.8,100.0,2026-07-02T09:37:00+08:00,2.9,130.0,2026-07-02T09:34:00+08:00,33.5,2026-07-02T08:34:00+08:00,24.7,2026-07-02T04:01:00+08:00
E2S960,太麻里(2),2026-07-02T10:30:00+08:00,22.598,120.99775,22.599802,120.9897,26.0,臺東縣,太麻里鄉,10014,10014090,多雲,,,0.0,130.0,1.2,33.0,65.0,,,1.7,130.0,2026-07-02T09:35:00+08:00,3.0,150.0,2026-07-02T09:28:00+08:00,33.3,2026-07-02T10:28:00+08:00,25.2,2026-07-02T04:49:00+08:00
72AI40,桃改臺北,2026-07-02T10:30:00+08:00,24.944503,121.386972,24.946279,121.378755,40.0,新北市,樹林區,65000,65000070,晴,,,0.0,230.0,0.6,32.7,61.0,,,1.1,90.0,2026-07-02T09:43:00+08:00,2.4,20.0,2026-07-02T09:43:00+08:00,32.9,2026-07-02T10:28:00+08:00,24.2,2026-07-02T04:54:00+08:00
E2HA20,畢祿溪站,2026-07-02T10:30:00+08:00,24.226944,121.308522,24.22873,121.300362,2188.0,南投縣,仁愛鄉,10008,10008130,晴,,,0.0,0.0,0.0,23.5,48.0,,,0.5,60.0,2026-07-02T09:54:00+08:00,1.4,40.0,2026-07-02T09:54:00+08:00,23.8,2026-07-02T10:25:00+08:00,10.1,2026-07-02T04:45:00+08:00
A2N290,蘭花園區,2026-07-02T10:30:00+08:00,23.340258,120.379661,23.342018,120.371562,23.0,臺南市,後壁區,67000,67000050,多雲,,,0.0,250.0,0.8,32.1,71.0,,,1.6,290.0,2026-07-02T09:53:00+08:00,2.9,280.0,2026-07-02T09:46:00+08:00,32.1,2026-07-02T10:22:00+08:00,25.8,2026-07-02T04:24:00+08:00
B2U990,宜蘭畜試,2026-07-02T10:30:00+08:00,24.669039,121.832561,24.670842,121.824362,10.0,宜蘭縣,五結鄉,10002,10002090,晴,,,0.0,60.0,1.5,32.0,72.0,,,2.4,50.0,2026-07-02T09:50:00+08:00,3.7,50.0,2026-07-02T09:20:00+08:00,31.8,2026-07-02T10:30:00+08:00,25.3,2026-07-02T04:50:00+08:00
A2K630,雲林臺大,2026-07-02T10:30:00+08:00,23.730628,120.423903,23.732381,120.415777,45.0,雲林縣,虎尾鎮,10009,10009030,多雲,,,0.0,270.0,2.0,33.1,64.0,,,2.0,260.0,2026-07-02T09:53:00+08:00,3.2,250.0,2026-07-02T09:45:00+08:00,33.3,2026-07-02T10:17:00+08:00,26.5,2026-07-02T03:14:00+08:00
E2P980,六龜林試,2026-07-02T10:30:00+08:00,22.991703,120.645722,22.993482,120.637645,272.0,高雄市,六龜區,64000,64000320,晴,,,0.0,260.0,1.5,32.2,65.0,,,1.7,240.0,2026-07-02T09:38:00+08:00,3.7,250.0,2026-07-02T09:58:00+08:00,32.0,2026-07-02T10:30:00+08:00,22.9,2026-07-02T05:45:00+08:00
E2P990,扇平林試,2026-07-02T10:30:00+08:00,22.9677,120.685703,22.969481,120.677627,677.0,高雄市,茂林區,64000,64000360,晴,,,,,,,,,,,,,,,,,,,
A2K360,臺西水試,2026-07-02T10:30:00+08:00,23.717231,120.190522,23.718974,120.182399,1.0,雲林縣,臺西鄉,10009,10009160,晴,,,0.0,320.0,2.6,,,,,2.2,320.0,2026-07-02T10:00:00+08:00,3.7,330.0,2026-07-02T09:55:00+08:00,,,,
72D680,新埔工作站,2026-07-02T10:30:00+08:00,24.834444,121.066111,24.836,121.058,101.9,新竹縣,新埔鎮,10004,10004030,多雲,,,0.0,310.0,1.2,31.1,70.0,,,2.0,310.0,2026-07-02T09:45:00+08:00,3.6,300.0,2026-07-02T09:39:00+08:00,31.1,2026-07-02T10:30:00+08:00,24.4,2026-07-02T05:09:00+08:00
CAN130,水試所海水繁養殖中心,2026-07-02T10:30:00+08:00,23.120802,120.079676,23.122553,120.071594,2.3,臺南市,七股區,67000,67000150,晴,,,,310.0,3.2,30.3,89.0,,,2.7,320.0,2026-07-02T09:59:00+08:00,3.5,320.0,2026-07-02T09:53:00+08:00,31.4,2026-07-02T08:21:00+08:00,28.1,2026-07-02T03:52:00+08:00
CAL110,布袋國中,2026-07-02T10:30:00+08:00,23.35893,120.18026,23.360676,120.17216,1.1,嘉義縣,布袋鎮,10010,10010030,晴,,,0.0,270.0,1.8,30.7,78.0,,,2.5,300.0,2026-07-02T09:54:00+08:00,3.8,300.0,2026-07-02T09:39:00+08:00,31.2,2026-07-02T09:38:00+08:00,27.5,2026-07-02T04:29:00+08:00
CAG100,王功漁港,2026-07-02T10:30:00+08:00,23.96824,120.32586,23.969984,120.317718,7.0,彰化縣,芳苑鄉,10007,10007230,晴,,,0.0,330.0,4.1,,,,,3.6,330.0,2026-07-02T09:53:00+08:00,5.6,320.0,2026-07-02T09:34:00+08:00,,,,
CAJ050,海口故事園區,2026-07-02T10:30:00+08:00,23.57543,120.14121,23.577174,120.133097,4.0,雲林縣,口湖鄉,10009,10009190,晴,,,,,,,,,,,,,,,,,,,
CAN140,六官養殖協會,2026-07-02T10:30:00+08:00,23.22881,120.29962,23.230568,120.29153,24.0,臺南市,六甲區,67000,67000090,晴,,,0.0,280.0,2.8,,,,,2.4,310.0,2026-07-02T09:59:00+08:00,3.6,310.0,2026-07-02T09:54:00+08:00,,,,
CAQ030,崎峰國小,2026-07-02T10:30:00+08:00,22.42565,120.49521,22.427434,120.487171,10.0,屏東縣,林邊鄉,10013,10013190,多雲,,,0.0,170.0,6.8,,,,,7.1,160.0,2026-07-02T09:48:00+08:00,13.5,180.0,2026-07-02T09:53:00+08:00,,,,
C2M960,外寮,2026-07-02T10:30:00+08:00,23.562643,120.665688,23.564411,120.657572,1126.0,嘉義縣,梅山鄉,10010,10010150,多雲,,,0.0,250.0,2.4,24.7,89.0,,,2.2,250.0,2026-07-02T09:01:00+08:00,3.1,240.0,2026-07-02T09:04:00+08:00,26.9,2026-07-02T08:00:00+08:00,21.1,2026-07-02T05:23:00+08:00
C2M970,碧湖,2026-07-02T10:30:00+08:00,23.568632,120.624165,23.570397,120.616047,1019.0,嘉義縣,梅山鄉,10010,10010150,多雲,,,0.0,230.0,2.1,25.6,83.0,,,1.9,210.0,2026-07-02T10:00:00+08:00,3.4,40.0,2026-07-02T09:22:00+08:00,27.1,2026-07-02T08:39:00+08:00,22.0,2026-07-02T02:53:00+08:00
C2R170,屏東,2026-07-02T10:30:00+08:00,22.660269,120.494027,22.662048,120.485974,35.0,屏東縣,屏東市,10013,10013010,多雲,,,0.0,320.0,0.4,33.6,60.0,,,0.7,190.0,2026-07-02T09:47:00+08:00,2.3,160.0,2026-07-02T09:46:00+08:00,33.7,2026-07-02T10:25:00+08:00,26.4,2026-07-02T05:20:00+08:00
C2V310,美濃,2026-07-02T10:30:00+08:00,22.898792,120.51907,22.900567,120.511,51.0,高雄市,美濃區,64000,64000310,晴,,,0.0,280.0,1.7,32.5,64.0,,,2.2,340.0,2026-07-02T09:02:00+08:00,3.6,330.0,2026-07-02T10:00:00+08:00,32.7,2026-07-02T09:35:00+08:00,25.7,2026-07-02T05:19:00+08:00
C2M980,安和,2026-07-02T10:30:00+08:00,23.51377,120.31593,23.515523,120.30782,42.0,嘉義縣,新港鄉,10010,10010070,晴,,,0.0,270.0,2.7,31.6,69.0,,,1.7,260.0,2026-07-02T09:32:00+08:00,3.0,290.0,2026-07-02T09:28:00+08:00,32.4,2026-07-02T10:09:00+08:00,27.2,2026-07-02T02:52:00+08:00
C2M990,大巃頂,2026-07-02T10:30:00+08:00,23.5547,120.61439,23.556466,120.606275,1018.0,嘉義縣,梅山鄉,10010,10010150,多雲,,,0.0,240.0,2.2,24.2,92.0,,,3.2,210.0,2026-07-02T09:03:00+08:00,5.0,230.0,2026-07-02T09:04:00+08:00,25.6,2026-07-02T07:46:00+08:00,21.8,2026-07-02T05:36:00+08:00
C2N170,茅港尾,2026-07-02T10:30:00+08:00,23.2061,120.2624,23.207857,120.254311,69.0,臺南市,下營區,67000,67000080,晴,,,0.0,310.0,2.0,32.2,72.0,,,1.8,280.0,2026-07-02T09:51:00+08:00,3.4,270.0,2026-07-02T09:43:00+08:00,32.2,2026-07-02T09:42:00+08:00,26.4,2026-07-02T03:25:00+08:00
C2R980,竹田國中,2026-07-02T10:30:00+08:00,22.61532,120.52412,22.617101,120.516069,18.0,屏東縣,竹田鄉,10013,10013140,多雲,,,0.0,120.0,0.5,35.3,51.0,,,1.5,170.0,2026-07-02T09:48:00+08:00,3.5,220.0,2026-07-02T09:42:00+08:00,36.8,2026-07-02T10:22:00+08:00,27.2,2026-07-02T04:06:00+08:00
C2R990,泰武,2026-07-02T10:30:00+08:00,22.60686,120.69765,22.608649,120.689598,952.0,屏東縣,泰武鄉,10013,10013290,多雲,,,0.0,200.0,1.3,25.9,84.0,,,1.5,200.0,2026-07-02T09:46:00+08:00,3.6,190.0,2026-07-02T09:44:00+08:00,27.6,2026-07-02T10:23:00+08:00,19.8,2026-07-02T04:36:00+08:00
C2TA60,六十石,2026-07-02T10:30:00+08:00,23.22477,121.31861,23.226575,121.310513,919.0,花蓮縣,富里鄉,10015,10015100,晴,,,0.0,230.0,4.0,25.9,80.0,,,4.3,230.0,2026-07-02T09:53:00+08:00,6.7,220.0,2026-07-02T09:48:00+08:00,26.6,2026-07-02T09:14:00+08:00,20.7,2026-07-02T02:34:00+08:00
C2TA70,赤科坪,2026-07-02T10:30:00+08:00,23.39885,121.39168,23.400655,121.383571,872.0,花蓮縣,玉里鎮,10015,10015030,晴,,,0.0,210.0,2.1,26.3,78.0,,,2.9,200.0,2026-07-02T09:54:00+08:00,5.9,200.0,2026-07-02T09:51:00+08:00,27.5,2026-07-02T10:02:00+08:00,21.0,2026-07-02T04:04:00+08:00
C2UC10,出水溪,2026-07-02T10:30:00+08:00,24.615822,121.652253,24.617617,121.644058,556.0,宜蘭縣,大同鄉,10002,10002110,晴,,,0.0,,,29.7,76.0,,,,,,,,,30.1,2026-07-02T10:04:00+08:00,21.1,2026-07-02T04:43:00+08:00
C2UC20,長嶺,2026-07-02T10:30:00+08:00,24.70894,121.61162,24.710732,121.603419,465.0,宜蘭縣,員山鄉,10002,10002070,晴,,,0.0,250.0,0.9,30.3,73.0,,,0.9,170.0,2026-07-02T09:03:00+08:00,2.1,270.0,2026-07-02T10:00:00+08:00,30.3,2026-07-02T10:28:00+08:00,22.7,2026-07-02T05:24:00+08:00
C2E980,和興,2026-07-02T10:30:00+08:00,24.505319,120.923016,24.507081,120.914833,640.0,苗栗縣,獅潭鄉,10005,10005170,多雲,,,0.0,20.0,0.9,29.4,76.0,,,1.6,20.0,2026-07-02T09:07:00+08:00,3.2,30.0,2026-07-02T09:06:00+08:00,29.6,2026-07-02T09:44:00+08:00,22.8,2026-07-02T05:12:00+08:00
C2E990,新坪頂,2026-07-02T10:30:00+08:00,24.30201,120.8574,24.303773,120.849231,549.0,苗栗縣,卓蘭鎮,10005,10005070,多雲,,,0.0,310.0,1.4,28.3,79.0,,,1.3,280.0,2026-07-02T09:16:00+08:00,3.0,230.0,2026-07-02T09:50:00+08:00,29.7,2026-07-02T10:05:00+08:00,22.8,2026-07-02T05:20:00+08:00
C2H9Y0,松茗,2026-07-02T10:30:00+08:00,23.8167,120.650765,23.818463,120.642632,415.0,南投縣,名間鄉,10008,10008060,多雲,,,0.0,190.0,1.4,29.9,75.0,,,2.0,240.0,2026-07-02T09:44:00+08:00,4.2,330.0,2026-07-02T09:41:00+08:00,30.6,2026-07-02T10:10:00+08:00,24.3,2026-07-02T04:30:00+08:00
C2RA10,大新,2026-07-02T10:30:00+08:00,22.67558,120.57788,22.677362,120.569824,51.0,屏東縣,內埔鄉,10013,10013130,多雲,,,0.0,110.0,0.8,34.2,54.0,,,2.3,290.0,2026-07-02T09:53:00+08:00,3.7,220.0,2026-07-02T09:45:00+08:00,34.2,2026-07-02T10:29:00+08:00,24.7,2026-07-02T05:03:00+08:00
C2TA90,加納納,2026-07-02T10:30:00+08:00,23.466421,121.359867,23.468223,121.351754,216.0,花蓮縣,瑞穗鄉,10015,10015090,晴,,,0.0,210.0,3.5,32.4,60.0,,,2.5,220.0,2026-07-02T09:57:00+08:00,5.5,200.0,2026-07-02T10:00:00+08:00,32.7,2026-07-02T10:19:00+08:00,22.9,2026-07-02T05:22:00+08:00
C2TB30,吉安,2026-07-02T10:30:00+08:00,23.94538,121.54803,23.947182,121.539883,75.0,花蓮縣,吉安鄉,10015,10015050,晴,,,0.0,170.0,1.5,33.2,60.0,,,1.3,180.0,2026-07-02T09:01:00+08:00,3.9,180.0,2026-07-02T09:13:00+08:00,33.7,2026-07-02T10:17:00+08:00,25.1,2026-07-02T05:38:00+08:00
C2K290,崙內,2026-07-02T10:30:00+08:00,23.69525,120.35601,23.697001,120.347887,14.0,雲林縣,土庫鎮,10009,10009050,多雲,,,0.0,280.0,2.5,32.8,71.0,,,2.3,260.0,2026-07-02T10:00:00+08:00,4.2,240.0,2026-07-02T09:59:00+08:00,33.2,2026-07-02T10:17:00+08:00,26.7,2026-07-02T02:43:00+08:00
C2K301,鹿南,2026-07-02T10:30:00+08:00,23.643341,120.3683,23.645083,120.360167,14.0,雲林縣,元長鄉,10009,10009170,多雲,,,0.0,270.0,2.0,32.7,67.0,,,1.8,240.0,2026-07-02T10:00:00+08:00,3.7,230.0,2026-07-02T09:59:00+08:00,32.7,2026-07-02T10:30:00+08:00,27.1,2026-07-02T02:00:00+08:00
C2K250,崙背,2026-07-02T10:30:00+08:00,23.75553,120.31893,23.757278,120.310803,8.0,雲林縣,崙背鄉,10009,10009120,晴,,,0.0,320.0,2.9,31.1,79.0,,,2.0,280.0,2026-07-02T09:54:00+08:00,3.5,330.0,2026-07-02T10:00:00+08:00,32.6,2026-07-02T08:47:00+08:00,26.2,2026-07-02T03:29:00+08:00
C2K280,四湖,2026-07-02T10:30:00+08:00,23.6304,120.22717,23.632147,120.219053,3.0,雲林縣,四湖鄉,10009,10009180,晴,,,0.0,260.0,1.4,33.1,68.0,,,1.6,260.0,2026-07-02T09:39:00+08:00,3.2,260.0,2026-07-02T09:59:00+08:00,33.1,2026-07-02T10:30:00+08:00,26.7,2026-07-02T02:36:00+08:00
C2X060,下營,2026-07-02T10:30:00+08:00,23.226806,120.256291,23.228563,120.248201,3.0,臺南市,下營區,67000,67000080,晴,,,0.0,300.0,2.7,32.0,71.0,,,2.2,300.0,2026-07-02T10:00:00+08:00,4.1,300.0,2026-07-02T09:54:00+08:00,32.4,2026-07-02T09:44:00+08:00,26.9,2026-07-02T03:44:00+08:00
C2S9B0,利吉,2026-07-02T10:30:00+08:00,22.86246,121.15486,22.864264,121.146788,166.0,臺東縣,卑南鄉,10014,10014040,晴,,,0.0,80.0,3.3,32.1,68.0,,,1.8,280.0,2026-07-02T09:23:00+08:00,4.7,100.0,2026-07-02T10:00:00+08:00,32.3,2026-07-02T10:26:00+08:00,22.7,2026-07-02T05:45:00+08:00
C2S9A0,北份子寮,2026-07-02T10:30:00+08:00,22.78561,121.07813,22.787412,121.070064,104.0,臺東縣,卑南鄉,10014,10014040,多雲,,,0.0,160.0,3.2,32.8,63.0,,,3.1,130.0,2026-07-02T09:48:00+08:00,5.8,140.0,2026-07-02T10:00:00+08:00,32.9,2026-07-02T10:25:00+08:00,24.2,2026-07-02T03:48:00+08:00
C2SD50,順那,2026-07-02T10:30:00+08:00,23.04166,121.29332,23.043467,121.285235,148.0,臺東縣,東河鄉,10014,10014070,晴,,,0.0,110.0,2.5,32.6,64.0,,,2.0,240.0,2026-07-02T09:59:00+08:00,3.6,230.0,2026-07-02T09:56:00+08:00,32.8,2026-07-02T09:46:00+08:00,22.4,2026-07-02T04:05:00+08:00
C2SD70,二層坪,2026-07-02T10:30:00+08:00,22.94105,121.16838,22.942853,121.160303,209.0,臺東縣,鹿野鄉,10014,10014050,晴,,,0.0,230.0,2.8,31.4,70.0,,,3.0,230.0,2026-07-02T09:59:00+08:00,5.4,240.0,2026-07-02T09:52:00+08:00,31.6,2026-07-02T10:25:00+08:00,23.1,2026-07-02T05:08:00+08:00
C2SD60,明峰,2026-07-02T10:30:00+08:00,22.8671,121.11825,22.868903,121.110178,291.0,臺東縣,卑南鄉,10014,10014040,晴,,,0.0,180.0,3.0,29.9,74.0,,,2.7,170.0,2026-07-02T09:50:00+08:00,4.6,180.0,2026-07-02T09:01:00+08:00,30.7,2026-07-02T09:55:00+08:00,21.7,2026-07-02T04:56:00+08:00
C2SD80,再來山,2026-07-02T10:30:00+08:00,23.34371,121.44122,23.345518,121.433115,215.0,臺東縣,長濱鄉,10014,10014080,晴,,,0.0,140.0,2.3,30.2,74.0,,,3.0,130.0,2026-07-02T09:17:00+08:00,6.9,150.0,2026-07-02T09:55:00+08:00,30.3,2026-07-02T10:08:00+08:00,23.9,2026-07-02T00:33:00+08:00
C2TB80,庄子底,2026-07-02T10:30:00+08:00,23.71794,121.49438,23.719744,121.486249,88.0,花蓮縣,鳳林鎮,10015,10015020,晴,,,0.0,200.0,2.2,32.4,65.0,,,2.3,250.0,2026-07-02T09:36:00+08:00,4.6,240.0,2026-07-02T09:55:00+08:00,32.4,2026-07-02T10:29:00+08:00,23.6,2026-07-02T05:17:00+08:00
C2TB90,長橋,2026-07-02T10:30:00+08:00,23.6874,121.46186,23.689203,121.453731,108.0,花蓮縣,鳳林鎮,10015,10015020,晴,,,0.0,130.0,1.3,33.0,68.0,,,1.8,230.0,2026-07-02T09:13:00+08:00,4.6,230.0,2026-07-02T09:29:00+08:00,33.2,2026-07-02T10:12:00+08:00,23.0,2026-07-02T01:38:00+08:00
C2TB50,麻汝,2026-07-02T10:30:00+08:00,23.42554,121.39358,23.427345,121.38547,291.0,花蓮縣,玉里鎮,10015,10015030,晴,,,0.0,120.0,2.5,31.4,66.0,,,1.6,120.0,2026-07-02T09:01:00+08:00,3.0,260.0,2026-07-02T09:42:00+08:00,32.3,2026-07-02T10:23:00+08:00,23.1,2026-07-02T05:17:00+08:00
C2TB70,達谷寮,2026-07-02T10:30:00+08:00,23.38,121.35968,23.381804,121.351573,145.0,花蓮縣,玉里鎮,10015,10015030,晴,,,0.0,230.0,2.7,33.1,62.0,,,3.5,200.0,2026-07-02T09:13:00+08:00,6.8,210.0,2026-07-02T09:05:00+08:00,34.1,2026-07-02T10:21:00+08:00,23.4,2026-07-02T04:08:00+08:00
C2TB60,南安,2026-07-02T10:30:00+08:00,23.29818,121.26157,23.299981,121.253469,216.0,花蓮縣,卓溪鄉,10015,10015130,晴,,,0.0,140.0,3.4,32.4,58.0,,,2.9,140.0,2026-07-02T09:58:00+08:00,5.9,110.0,2026-07-02T09:51:00+08:00,32.7,2026-07-02T10:27:00+08:00,22.9,2026-07-02T05:10:00+08:00
C2H9X0,福盛,2026-07-02T10:30:00+08:00,23.89353,120.84077,23.8953,120.83263,706.0,南投縣,中寮鄉,10008,10008080,晴,,,,,,,,,,,,,,,,,,,
C2G9C0,埔南,2026-07-02T10:30:00+08:00,23.99124,120.46969,23.992991,120.461546,9.0,彰化縣,埔鹽鄉,10007,10007140,多雲,,,0.0,320.0,3.2,30.8,77.0,,,3.0,300.0,2026-07-02T09:51:00+08:00,4.5,320.0,2026-07-02T09:50:00+08:00,32.0,2026-07-02T08:59:00+08:00,26.9,2026-07-02T02:49:00+08:00
C2G9E0,移民庄,2026-07-02T10:30:00+08:00,23.9784,120.40283,23.980148,120.394687,8.0,彰化縣,二林鎮,10007,10007200,晴,,,0.0,300.0,3.3,31.1,75.0,,,3.0,320.0,2026-07-02T09:50:00+08:00,4.8,310.0,2026-07-02T09:43:00+08:00,31.7,2026-07-02T10:21:00+08:00,27.4,2026-07-02T02:02:00+08:00
C2K310,港尾布雞,2026-07-02T10:30:00+08:00,23.74834,120.38439,23.750092,120.376263,34.0,雲林縣,崙背鄉,10009,10009120,多雲,,,0.0,270.0,2.5,31.6,75.0,,,1.8,190.0,2026-07-02T09:57:00+08:00,4.0,190.0,2026-07-02T09:55:00+08:00,32.4,2026-07-02T10:09:00+08:00,26.4,2026-07-02T02:45:00+08:00
C2M9A0,大華,2026-07-02T10:30:00+08:00,23.4824,120.67491,23.484171,120.6668,987.0,嘉義縣,竹崎鄉,10010,10010140,多雲,,,0.0,100.0,0.6,23.8,91.0,,,0.9,110.0,2026-07-02T09:22:00+08:00,2.4,110.0,2026-07-02T09:41:00+08:00,27.3,2026-07-02T08:00:00+08:00,21.2,2026-07-02T04:52:00+08:00
C2M9D0,何竹子腳,2026-07-02T10:30:00+08:00,23.53641,120.38203,23.538166,120.373918,20.0,嘉義縣,民雄鄉,10010,10010050,多雲,,,0.0,300.0,1.9,33.5,63.0,,,2.3,250.0,2026-07-02T09:59:00+08:00,4.0,250.0,2026-07-02T09:51:00+08:00,33.7,2026-07-02T10:22:00+08:00,26.6,2026-07-02T02:55:00+08:00
